link_lote;primeiro_leilao_data;primeiro_leilao_valor;segundo_leilao_data;segundo_leilao_valor
https://amleiloeiro.com.br/lote/20972/renaultsandero-authentique-10-16v-20112011;12/07/2023;;;11600,00
https://amleiloeiro.com.br/lote/20973/gmkadett-ipanema-sl-efi-19931993;12/07/2023;;;3200,00
https://amleiloeiro.com.br/lote/20974/impford-escort-gl-16v-f-20022002;12/07/2023;;;3200,00
https://amleiloeiro.com.br/lote/20975/fordka-19971998;12/07/2023;;;1800,00
https://amleiloeiro.com.br/lote/20976/hondacg-150-fan-esi-20132013;12/07/2023;;;5120,00
https://amleiloeiro.com.br/lote/20977/hondacg-125-titan-ks-20032004;12/07/2023;;;1200,00
https://amleiloeiro.com.br/lote/20978/sucata;12/07/2023;;;800,00
https://amleiloeiro.com.br/lote/20979/sucata;12/07/2023;;;200,00
https://amleiloeiro.com.br/lote/20980/sucata;12/07/2023;;;160,00
https://amleiloeiro.com.br/lote/20981/sucata;12/07/2023;;;60,00
https://amleiloeiro.com.br/lote/20982/sucata;12/07/2023;;;80,00
https://amleiloeiro.com.br/lote/20984/caneta-montblanc;12/07/2023;;;1984,00
https://amleiloeiro.com.br/lote/20985/relogios;12/07/2023;;;832,00
https://amleiloeiro.com.br/lote/20986/relogio;12/07/2023;;;1280,00
https://amleiloeiro.com.br/lote/20987/relogios;12/07/2023;;;627,20
https://amleiloeiro.com.br/lote/20988/relogios;12/07/2023;;;832,00
https://amleiloeiro.com.br/lote/20989/relogios;12/07/2023;;;640,00
https://amleiloeiro.com.br/lote/20990/relogios;12/07/2023;;;576,00
https://amleiloeiro.com.br/lote/20991/diversos;12/07/2023;;;128,00
https://amleiloeiro.com.br/lote/20933/jaguarf-pace-20-td-prestige-20182019;03/07/2023;;;216000,00
https://amleiloeiro.com.br/lote/20934/immc-asx-20-20122013;03/07/2023;;;45600,00
https://amleiloeiro.com.br/lote/20935/vwnovo-voyage-16-city-20132014;03/07/2023;;;24800,00
https://amleiloeiro.com.br/lote/20936/renaultsandero-authentique-10-16v-20112011;03/07/2023;;;11600,00
https://amleiloeiro.com.br/lote/20937/gmkadett-ipanema-sl-efi-19931993;03/07/2023;;;3200,00
https://amleiloeiro.com.br/lote/20938/impford-escort-gl-16v-f-20022002;03/07/2023;;;3200,00
https://amleiloeiro.com.br/lote/20939/fordka-19971998;03/07/2023;;;1800,00
https://amleiloeiro.com.br/lote/20940/hondacg-150-fan-esi-20132013;03/07/2023;;;5120,00
https://amleiloeiro.com.br/lote/20942/hondacg-125-titan-ks-20032004;03/07/2023;;;1200,00
https://amleiloeiro.com.br/lote/20943/sucata;03/07/2023;;;800,00
https://amleiloeiro.com.br/lote/20944/sucata;03/07/2023;;;200,00
https://amleiloeiro.com.br/lote/20945/sucata;03/07/2023;;;160,00
https://amleiloeiro.com.br/lote/20946/sucata;03/07/2023;;;60,00
https://amleiloeiro.com.br/lote/20947/sucata;03/07/2023;;;80,00
https://amleiloeiro.com.br/lote/20949/caneta-montblanc;03/07/2023;;;1984,00
https://amleiloeiro.com.br/lote/20950/relogios;03/07/2023;;;832,00
https://amleiloeiro.com.br/lote/20951/relogio;03/07/2023;;;1280,00
https://amleiloeiro.com.br/lote/20952/relogios;03/07/2023;;;627,20
https://amleiloeiro.com.br/lote/20954/relogios;03/07/2023;;;832,00
https://amleiloeiro.com.br/lote/20955/relogios;03/07/2023;;;640,00
https://amleiloeiro.com.br/lote/20956/relogios;03/07/2023;;;576,00
https://amleiloeiro.com.br/lote/20957/diversos;03/07/2023;;;128,00
https://amleiloeiro.com.br/lote/20873/parte-ideal;16/06/2023;189136,33;30/06/2023;94568,16
https://amleiloeiro.com.br/lote/20872/casa;16/06/2023;186450,50;30/06/2023;93225,25
https://amleiloeiro.com.br/lote/20875/terreno-sem-acesso;16/06/2023;20857,95;30/06/2023;10428,98
https://amleiloeiro.com.br/lote/20871/renaultsandero-exp-10-16-v-20122013;16/06/2023;25000,00;30/06/2023;12500,00
https://amleiloeiro.com.br/lote/20874/notebook-acer;16/06/2023;3000,00;30/06/2023;1500,00
https://amleiloeiro.com.br/lote/20863/casa;14/06/2023;201245,00;28/06/2023;100622,50
https://amleiloeiro.com.br/lote/20867/sala-comercial;14/06/2023;129411,53;28/06/2023;64705,76
https://amleiloeiro.com.br/lote/20865/compressor-de-ar;14/06/2023;4000,00;28/06/2023;2000,00
https://amleiloeiro.com.br/lote/20869/aco-4340;14/06/2023;2000,00;28/06/2023;1000,00
https://amleiloeiro.com.br/lote/20868/compressor-de-ar;14/06/2023;1500,00;28/06/2023;750,00
https://amleiloeiro.com.br/lote/20866/mudas-de-morango-organico;14/06/2023;1015,00;28/06/2023;507,50
https://amleiloeiro.com.br/lote/20854/barracao-com-boqueirao;14/06/2023;1504664,65;28/06/2023;752332,32
https://amleiloeiro.com.br/lote/20858/casa-em-colombopr;14/06/2023;401304,23;28/06/2023;300978,17
https://amleiloeiro.com.br/lote/20857/apartamento;14/06/2023;369526,43;28/06/2023;184763,21
https://amleiloeiro.com.br/lote/20855/casas;14/06/2023;239168,21;28/06/2023;179376,16
https://amleiloeiro.com.br/lote/20859/apartamento;14/06/2023;226768,06;28/06/2023;136060,84
https://amleiloeiro.com.br/lote/20860/apartamento;14/06/2023;159673,46;28/06/2023;95804,08
https://amleiloeiro.com.br/lote/20856/apartamento;14/06/2023;136938,09;28/06/2023;68469,04
https://amleiloeiro.com.br/lote/20861/vaga-de-garagem;14/06/2023;39569,71;28/06/2023;19784,85
https://amleiloeiro.com.br/lote/20879/jaguarf-pace-20-td-prestige-20182019;22/06/2023;;;216000,00
https://amleiloeiro.com.br/lote/20881/immc-asx-20-20122013;22/06/2023;;;45600,00
https://amleiloeiro.com.br/lote/20883/vwnovo-voyage-16-city-20132014;22/06/2023;;;24800,00
https://amleiloeiro.com.br/lote/20887/renaultsandero-authentique-10-16v-20112011;22/06/2023;;;11600,00
https://amleiloeiro.com.br/lote/20891/gmkadett-ipanema-sl-efi-19931993;22/06/2023;;;3200,00
https://amleiloeiro.com.br/lote/20892/impford-escort-gl-16v-f-20022002;22/06/2023;;;3200,00
https://amleiloeiro.com.br/lote/20922/fordka-19971998;22/06/2023;;;1800,00
https://amleiloeiro.com.br/lote/20895/hondacg-150-fan-esi-20132013;22/06/2023;;;5120,00
https://amleiloeiro.com.br/lote/20896/hondacg-125-fan-ks-20122013;22/06/2023;;;1800,00
https://amleiloeiro.com.br/lote/20897/hondacg-125-titan-ks-20032004;22/06/2023;;;1200,00
https://amleiloeiro.com.br/lote/20899/sucata;22/06/2023;;;800,00
https://amleiloeiro.com.br/lote/20901/sucata;22/06/2023;;;200,00
https://amleiloeiro.com.br/lote/20902/sucata;22/06/2023;;;160,00
https://amleiloeiro.com.br/lote/20903/sucata;22/06/2023;;;60,00
https://amleiloeiro.com.br/lote/20904/sucata;22/06/2023;;;80,00
https://amleiloeiro.com.br/lote/20819/jaguarf-pace-20-td-prestige-20182019;02/06/2023;270000,00;12/06/2023;216000,00
https://amleiloeiro.com.br/lote/20812/ivolvo-xc-60-d5-momentum-20162017;02/06/2023;110000,00;12/06/2023;55000,00
https://amleiloeiro.com.br/lote/20823/immc-asx-20-20122013;02/06/2023;57000,00;12/06/2023;45600,00
https://amleiloeiro.com.br/lote/20817/ivw-jetta-variant-20102011;02/06/2023;41000,00;12/06/2023;32800,00
https://amleiloeiro.com.br/lote/20816/vwnovo-voyage-16-city-20132014;02/06/2023;31000,00;12/06/2023;24800,00
https://amleiloeiro.com.br/lote/20814/peugeothoggar-xline-20112011;02/06/2023;15000,00;12/06/2023;9000,00
https://amleiloeiro.com.br/lote/20815/fordka-19971998;02/06/2023;3000,00;12/06/2023;1800,00
https://amleiloeiro.com.br/lote/20841/renaultsandero-authentique-10-16v-20112011;02/06/2023;14500,00;12/06/2023;11600,00
https://amleiloeiro.com.br/lote/20839/ford-fiesta-flex-20102010;02/06/2023;9800,00;12/06/2023;7840,00
https://amleiloeiro.com.br/lote/20825/fiatstilo-20042004;02/06/2023;5000,00;12/06/2023;4000,00
https://amleiloeiro.com.br/lote/20837/vwgol-mi-19971997;02/06/2023;4000,00;12/06/2023;3200,00
https://amleiloeiro.com.br/lote/20820/gmkadett-ipanema-sl-efi-19931993;02/06/2023;4000,00;12/06/2023;3200,00
https://amleiloeiro.com.br/lote/20838/impford-escort-gl-16v-f-20022002;02/06/2023;4000,00;12/06/2023;3200,00
https://amleiloeiro.com.br/lote/20811/toyota-bandeirante-19811981;02/06/2023;3000,00;12/06/2023;2400,00
https://amleiloeiro.com.br/lote/20850/gmcelta-2p-spirit-20052006;02/06/2023;3000,00;12/06/2023;1500,00
https://amleiloeiro.com.br/lote/20851/hondacg-150-fan-esi-20132013;02/06/2023;6400,00;12/06/2023;5120,00
https://amleiloeiro.com.br/lote/20785/ivw-jetta-hl-ad;06/04/2023;;;56000,00
https://amleiloeiro.com.br/lote/20786/fiatuno-vivace-10;06/04/2023;;;16800,00
https://amleiloeiro.com.br/lote/20787/renaultsandero-authentique-10-16v;06/04/2023;;;14400,00
https://amleiloeiro.com.br/lote/20788/ford-fiesta-flex;06/04/2023;;;11200,00
https://amleiloeiro.com.br/lote/20790/vwgol-mi;06/04/2023;;;4000,00
https://amleiloeiro.com.br/lote/20791/hondacg-150-fan-esi;06/04/2023;;;6400,00
https://amleiloeiro.com.br/lote/20792/sucata;06/04/2023;;;160,00
https://amleiloeiro.com.br/lote/20793/sucata;06/04/2023;;;120,00
https://amleiloeiro.com.br/lote/20795/caneta-montblanc;06/04/2023;;;2480,00
https://amleiloeiro.com.br/lote/20796/relogios;06/04/2023;;;1040,00
https://amleiloeiro.com.br/lote/20797/relogio;06/04/2023;;;1600,00
https://amleiloeiro.com.br/lote/20798/relogios;06/04/2023;;;784,00
https://amleiloeiro.com.br/lote/20799/relogio;06/04/2023;;;1600,00
https://amleiloeiro.com.br/lote/20800/relogio;06/04/2023;;;1040,00
https://amleiloeiro.com.br/lote/20801/relogios;06/04/2023;;;800,00
https://amleiloeiro.com.br/lote/20802/relogio;06/04/2023;;;720,00
https://amleiloeiro.com.br/lote/20803/porta-joias;06/04/2023;;;160,00
https://amleiloeiro.com.br/lote/20805/aneis-colares-e-pingentes;06/04/2023;;;544,00
https://amleiloeiro.com.br/lote/20806/prendedores-anel-e-gargantilhas;06/04/2023;;;492,00
https://amleiloeiro.com.br/lote/20807/pulseiras-piercings-e-caneta;06/04/2023;;;528,00
https://amleiloeiro.com.br/lote/20808/pulseira-brinco-e-pingente;06/04/2023;;;493,18
https://amleiloeiro.com.br/lote/20809/esmeraldas;06/04/2023;;;4924,80
https://amleiloeiro.com.br/lote/20760/ivw-jetta-hl-ad;28/03/2023;;;56000,00
https://amleiloeiro.com.br/lote/20761/fiatuno-vivace-10;28/03/2023;;;16800,00
https://amleiloeiro.com.br/lote/20762/renaultsandero-authentique-10-16v;28/03/2023;;;14400,00
https://amleiloeiro.com.br/lote/20763/ford-fiesta-flex;28/03/2023;;;11200,00
https://amleiloeiro.com.br/lote/20764/fordecosport-xls-16l;28/03/2023;;;10400,00
https://amleiloeiro.com.br/lote/20765/vwgol-mi;28/03/2023;;;4000,00
https://amleiloeiro.com.br/lote/20766/hondacg-150-fan-esi;28/03/2023;;;6400,00
https://amleiloeiro.com.br/lote/20767/sucata;28/03/2023;;;160,00
https://amleiloeiro.com.br/lote/20768/sucata;28/03/2023;;;120,00
https://amleiloeiro.com.br/lote/20770/caneta-montblanc;28/03/2023;;;2480,00
https://amleiloeiro.com.br/lote/20771/relogios;28/03/2023;;;1040,00
https://amleiloeiro.com.br/lote/20772/relogio;28/03/2023;;;1600,00
https://amleiloeiro.com.br/lote/20773/relogios;28/03/2023;;;784,00
https://amleiloeiro.com.br/lote/20774/relogio;28/03/2023;;;1600,00
https://amleiloeiro.com.br/lote/20775/relogio;28/03/2023;;;1040,00
https://amleiloeiro.com.br/lote/20776/relogios;28/03/2023;;;800,00
https://amleiloeiro.com.br/lote/20777/relogio;28/03/2023;;;720,00
https://amleiloeiro.com.br/lote/20778/porta-joias;28/03/2023;;;160,00
https://amleiloeiro.com.br/lote/20780/aneis-colares-e-pingentes;28/03/2023;;;544,00
https://amleiloeiro.com.br/lote/20781/prendedores-anel-e-gargantilhas;28/03/2023;;;492,00
https://amleiloeiro.com.br/lote/20782/pulseiras-piercings-e-caneta;28/03/2023;;;528,00
https://amleiloeiro.com.br/lote/20783/pulseira-brinco-e-pingente;28/03/2023;;;493,18
https://amleiloeiro.com.br/lote/20784/esmeraldas;28/03/2023;;;4924,80
https://amleiloeiro.com.br/lote/20705/ivw-jetta-hl-ad;17/03/2023;;;56000,00
https://amleiloeiro.com.br/lote/20758/fiatuno-vivace-10;17/03/2023;;;16800,00
https://amleiloeiro.com.br/lote/20715/renaultsandero-authentique-10-16v;17/03/2023;;;14400,00
https://amleiloeiro.com.br/lote/20717/ford-fiesta-flex;17/03/2023;;;11200,00
https://amleiloeiro.com.br/lote/20718/fordecosport-xls-16l;17/03/2023;;;10400,00
https://amleiloeiro.com.br/lote/20720/vwgol-mi;17/03/2023;;;4000,00
https://amleiloeiro.com.br/lote/20722/hondacg-150-fan-esi;17/03/2023;;;6400,00
https://amleiloeiro.com.br/lote/20732/sucata;17/03/2023;;;160,00
https://amleiloeiro.com.br/lote/20733/sucata;17/03/2023;;;120,00
https://amleiloeiro.com.br/lote/20737/caneta-montblanc;17/03/2023;;;2480,00
https://amleiloeiro.com.br/lote/20739/relogios;17/03/2023;;;1040,00
https://amleiloeiro.com.br/lote/20740/relogio;17/03/2023;;;1600,00
https://amleiloeiro.com.br/lote/20741/relogios;17/03/2023;;;784,00
https://amleiloeiro.com.br/lote/20742/relogio;17/03/2023;;;1600,00
https://amleiloeiro.com.br/lote/20743/relogio;17/03/2023;;;1040,00
https://amleiloeiro.com.br/lote/20744/relogios;17/03/2023;;;800,00
https://amleiloeiro.com.br/lote/20745/relogio;17/03/2023;;;720,00
https://amleiloeiro.com.br/lote/20746/porta-joias;17/03/2023;;;160,00
https://amleiloeiro.com.br/lote/20750/aneis-colares-e-pingentes;17/03/2023;;;544,00
https://amleiloeiro.com.br/lote/20753/prendedores-anel-e-gargantilhas;17/03/2023;;;492,00
https://amleiloeiro.com.br/lote/20754/pulseiras-piercings-e-caneta;17/03/2023;;;528,00
https://amleiloeiro.com.br/lote/20755/pulseira-brinco-e-pingente;17/03/2023;;;493,18
https://amleiloeiro.com.br/lote/20757/esmeraldas;17/03/2023;;;4924,80
https://amleiloeiro.com.br/lote/20694/sobrado;03/03/2023;655947,13;17/03/2023;327973,57
https://amleiloeiro.com.br/lote/20692/casa;03/03/2023;410979,80;17/03/2023;205489,90
https://amleiloeiro.com.br/lote/20693/parte-ideal-de-chacara;03/03/2023;189136,33;17/03/2023;94568,16
https://amleiloeiro.com.br/lote/20690/terreno;03/03/2023;59183,31;17/03/2023;29591,65
https://amleiloeiro.com.br/lote/20691/terreno;03/03/2023;64563,61;17/03/2023;32281,81
https://amleiloeiro.com.br/lote/20688/terreno-sem-acesso;03/03/2023;20857,95;17/03/2023;10428,98
https://amleiloeiro.com.br/lote/20696/terreno-sem-acesso;03/03/2023;2684,68;17/03/2023;1342,34
https://amleiloeiro.com.br/lote/20695/notebook-acer;03/03/2023;3000,00;17/03/2023;1500,00
https://amleiloeiro.com.br/lote/20678/impmmc-expo-sp;01/03/2023;7181,00;15/03/2023;5744,80
https://amleiloeiro.com.br/lote/20669/apartamento-cjto-residencial-jd-das-palmeiras-ii;01/03/2023;217453,59;15/03/2023;108726,79
https://amleiloeiro.com.br/lote/20681/sobrado;01/03/2023;386236,83;15/03/2023;193118,42
https://amleiloeiro.com.br/lote/20685/terreno-em-pontal-do-parana;01/03/2023;141056,00;15/03/2023;70528,00
https://amleiloeiro.com.br/lote/20684/fiat-uno-mile-smart;01/03/2023;9500,00;15/03/2023;4750,00
https://amleiloeiro.com.br/lote/20682/corsa-wind;01/03/2023;3500,00;15/03/2023;1750,00
https://amleiloeiro.com.br/lote/20686/diversos;01/03/2023;15900,00;15/03/2023;7950,00
https://amleiloeiro.com.br/lote/20683/aco-4340;01/03/2023;2000,00;15/03/2023;1000,00
https://amleiloeiro.com.br/lote/20680/compressor-marca-schultz;01/03/2023;1500,00;15/03/2023;750,00
https://amleiloeiro.com.br/lote/20672/predio-comercial;01/03/2023;1695007,52;15/03/2023;1017004,51
https://amleiloeiro.com.br/lote/20674/apartamento-no-cond-edificio-hawai;01/03/2023;488416,41;15/03/2023;293049,85
https://amleiloeiro.com.br/lote/20671/apartamento-no-cjto-residencial-iguacu-iv;01/03/2023;226768,06;15/03/2023;136060,84
https://amleiloeiro.com.br/lote/20673/casa;01/03/2023;209994,51;15/03/2023;125996,71
https://amleiloeiro.com.br/lote/20676/apartamento-no-cond-conj-res-moradias-campo-comprido;01/03/2023;159673,46;15/03/2023;95804,08
https://amleiloeiro.com.br/lote/20675/vaga-de-garagem-no-edificio-dom-rodrigo-flat-service;01/03/2023;39569,71;15/03/2023;19784,85
https://amleiloeiro.com.br/lote/20647/bmw320i-active-flex;27/02/2023;115000,00;08/03/2023;92000,00
https://amleiloeiro.com.br/lote/20648/fiatuno-vivace-10;27/02/2023;21000,00;08/03/2023;16800,00
https://amleiloeiro.com.br/lote/20626/nissanfrontier-se-25-x2;27/02/2023;75000,00;08/03/2023;60000,00
https://amleiloeiro.com.br/lote/20617/ivw-jetta-hl-ad;27/02/2023;70000,00;08/03/2023;56000,00
https://amleiloeiro.com.br/lote/20614/peugeot208-active-pack-mt;27/02/2023;43000,00;08/03/2023;21500,00
https://amleiloeiro.com.br/lote/20615/fordka-flex;27/02/2023;17000,00;08/03/2023;8500,00
https://amleiloeiro.com.br/lote/20644/ivw-jetta-variant;27/02/2023;41000,00;08/03/2023;32800,00
https://amleiloeiro.com.br/lote/20639/ibmw-x5-fa11;27/02/2023;36000,00;08/03/2023;18000,00
https://amleiloeiro.com.br/lote/20625/vwnova-saveiro-ce;27/02/2023;21000,00;08/03/2023;16800,00
https://amleiloeiro.com.br/lote/20618/gmprisma-maxx;27/02/2023;20000,00;08/03/2023;10000,00
https://amleiloeiro.com.br/lote/20640/ibmw-x3-pa91;27/02/2023;18000,00;08/03/2023;14400,00
https://amleiloeiro.com.br/lote/20643/vwgol-10;27/02/2023;18000,00;08/03/2023;9000,00
https://amleiloeiro.com.br/lote/20665/renaultsandero-authentique-10-16v;27/02/2023;18000,00;08/03/2023;14400,00
https://amleiloeiro.com.br/lote/20611/ivw-beetle-novo-fusca;27/02/2023;15000,00;08/03/2023;12000,00
https://amleiloeiro.com.br/lote/20624/ford-fiesta-flex;27/02/2023;14000,00;08/03/2023;11200,00
https://amleiloeiro.com.br/lote/20636/fordecosport-xls-16l;27/02/2023;13000,00;08/03/2023;10400,00
https://amleiloeiro.com.br/lote/20622/impford-explorer-xlt-4x2;27/02/2023;12000,00;08/03/2023;7200,00
https://amleiloeiro.com.br/lote/20603/ibmw-x5-fa11;09/01/2023;;;20000,00
https://amleiloeiro.com.br/lote/20604/ibmw-x3-pa91;09/01/2023;;;16000,00
https://amleiloeiro.com.br/lote/20597/ibmw-x5-fa11;28/12/2022;;;20000,00
https://amleiloeiro.com.br/lote/20598/ibmw-x3-pa91;28/12/2022;;;16000,00
https://amleiloeiro.com.br/lote/20599/fordecosport-xls-16l;28/12/2022;;;12800,00
https://amleiloeiro.com.br/lote/20601/pedras-variadas;28/12/2022;;;766,80
https://amleiloeiro.com.br/lote/20602/diversos;28/12/2022;;;240,64
https://amleiloeiro.com.br/lote/20594/ibmw-x5-fa11;19/12/2022;;;20000,00
https://amleiloeiro.com.br/lote/20595/ibmw-x3-pa91;19/12/2022;;;16000,00
https://amleiloeiro.com.br/lote/20587/fordecosport-xls-16l;19/12/2022;;;12800,00
https://amleiloeiro.com.br/lote/20591/pedras-variadas;19/12/2022;;;766,80
https://amleiloeiro.com.br/lote/20592/diversos;19/12/2022;;;240,64
https://amleiloeiro.com.br/lote/20425/casa-geminada;25/11/2022;285343,41;09/12/2022;199740,39
https://amleiloeiro.com.br/lote/20426/apartamento-cjto-residencial-jd-das-palmeiras-ii;25/11/2022;217453,59;09/12/2022;108726,79
https://amleiloeiro.com.br/lote/20428/sobrado;25/11/2022;165873,14;09/12/2022;82936,57
https://amleiloeiro.com.br/lote/20443/casa;25/11/2022;407591,61;09/12/2022;203795,80
https://amleiloeiro.com.br/lote/20439/terreno;25/11/2022;141056,00;09/12/2022;70528,00
https://amleiloeiro.com.br/lote/20438/casa;25/11/2022;122575,45;09/12/2022;61287,72
https://amleiloeiro.com.br/lote/20440/ikia-sorento-ex2-24-g27;25/11/2022;50000,00;09/12/2022;25000,00
https://amleiloeiro.com.br/lote/20437/fiat-uno-mile-smart;25/11/2022;9500,00;09/12/2022;4750,00
https://amleiloeiro.com.br/lote/20442/acoes-ordinarias-nominativas;25/11/2022;71606,00;09/12/2022;35803,00
https://amleiloeiro.com.br/lote/20445/repuxadeira;25/11/2022;2400,00;09/12/2022;1200,00
https://amleiloeiro.com.br/lote/20446/carregador-de-bateria;25/11/2022;330,00;09/12/2022;165,00
https://amleiloeiro.com.br/lote/20447/cyborg-alinhamento-monobloco;25/11/2022;4200,00;09/12/2022;2100,00
https://amleiloeiro.com.br/lote/20448/solda-mig;25/11/2022;4400,00;09/12/2022;2200,00
https://amleiloeiro.com.br/lote/20449/compressor;25/11/2022;3700,00;09/12/2022;1850,00
https://amleiloeiro.com.br/lote/20450/macacos-jacare;25/11/2022;3200,00;09/12/2022;1600,00
https://amleiloeiro.com.br/lote/20452/portao;25/11/2022;5000,00;09/12/2022;2500,00
https://amleiloeiro.com.br/lote/20453/portao;25/11/2022;4000,00;09/12/2022;2000,00
https://amleiloeiro.com.br/lote/20454/grades;25/11/2022;4400,00;09/12/2022;2200,00
https://amleiloeiro.com.br/lote/20455/grades;25/11/2022;2500,00;09/12/2022;1250,00
https://amleiloeiro.com.br/lote/20434/garagem;25/11/2022;57000,00;09/12/2022;28500,00
https://amleiloeiro.com.br/lote/20435/fiatidea-elx-flex-20062006;25/11/2022;14000,00;09/12/2022;7000,00
https://amleiloeiro.com.br/lote/20533/fordecosport-xls-16l;08/12/2022;;;12800,00
https://amleiloeiro.com.br/lote/20585/peugeot208-griffe;08/12/2022;;;16000,00
https://amleiloeiro.com.br/lote/20536/renaultscenic-rt-16-16v;08/12/2022;;;5500,00
https://amleiloeiro.com.br/lote/20581/pedras-variadas;08/12/2022;;;766,80
